Prometheus Bound
Προμηθεὺς Δεσμώτης
by Aeschylus the Tragedian
eul_wid: emo-ac    eul_aid: emo

Period   Classical
Dialect  Attic Drama
Domain   Drama
Format   Verse

Prometheus Bound is an ancient Greek tragedy traditionally ascribed to Aeschylus. The play dramatizes the punishment of the Titan Prometheus, who is bound to a remote Scythian cliff by order of Zeus for the crime of stealing fire from the gods and bestowing it upon humanity. Its dramatic structure is singular, as the immobilized protagonist remains fixed upon the rock throughout the action, which unfolds entirely through a series of dialogues with visitors. These include a chorus of Oceanids, the sea nymph daughters of Oceanus; the Titan Oceanus himself; the maiden Io, who has been transformed into a cow and driven mad by the wrath of Hera; and finally the messenger god Hermes, who delivers Zeus's final ultimatum. The play concludes with Prometheus, defiant and in possession of a secret prophecy that threatens Zeus's reign, being cast into the abyss as the cliff collapses around him.

Scholarly consensus on the play's date and authorship remains unsettled. While transmitted as part of the Aeschylean corpus, significant stylistic and metrical divergences from his authenticated works have led many modern scholars to propose a later composition, possibly in the 430s BCE, by an unknown playwright. It is generally believed to have been the first play in a connected trilogy, followed by the lost works Prometheus Unbound and Prometheus the Fire-Bearer; the absence of these companion pieces limits a complete understanding of the trilogy's overarching theological and philosophical resolution. Thematically, the work explores profound conflicts between intelligence and tyrannical power, the civilizing gifts bestowed upon humanity, and the nature of righteous suffering in defiance of unjust authority. Its enduring portrayal of Prometheus as the defiant benefactor of mankind has established the figure as a potent and recurring symbol in Western literature, art, and political thought.

Text
----

1	ΚΡΑΤΟΣ
655.4	ὁ δ’ ἔς τε Πυθὼ κἀπὶ Δωδώνης πυκνοὺς
655.5	θεοπρόπους ἴαλλεν, ὡς μάθοι τί χρὴ
660.1	δρῶντ’ ἢ λέγοντα δαίμοσιν πράσσειν φίλα.
660.2	ἧκον δ’ ἀναγγέλλοντες αἰολοστόμους
660.3	χρησμοὺς ἀσήμους δυσκρίτως τ’ εἰρημένους.
unit_204.1	τέλος δ’ ἐναργὴς βάξις ἦλθεν Ἰνάχῳ
unit_204.2	σαφῶς ἐπισκήπτουσα καὶ μυθουμένη
665.1	ἔξω δόμων τε καὶ πάτρας ὠθεῖν ἐμέ,
665.2	ἄφετον ἀλᾶσθαι γῆς ἐπ’ ἐσχάτοις ὅροις,
665.3	εἰ μὴ θέλοι πυρωπὸν ἐκ Διὸς μολεῖν
665.4	κεραυνόν, ὃς πᾶν ἐξαϊστώσοι γένος.
665.5	τοιοῖσδε πεισθεὶς Λοξίου μαντεύμασιν
670.1	ἐξήλασέν με κἀπέκλῃσε δωμάτων
670.2	ἄκουσαν ἄκων· ἀλλ’ ἐπηνάγκαζέ νιν
670.3	Διὸς χαλινὸς πρὸς βίαν πράσσειν τάδε.
670.4	εὐθὺς δὲ μορφὴ καὶ φρένες διάστροφοι
670.5	ἦσαν, κεραστὶς δ’, ὡς ὁρᾶτ’, ὀξυστόμῳ
675.1	μύωπι χρισθεῖς’ ἐμμανεῖ σκιρτήματι
675.2	ᾖσσον πρὸς εὔποτόν τε Κερχνείας ῥέος
675.3	Λέρνης τε κρήνην· βουκόλος δὲ γηγενὴς
675.4	ἄκρατος ὀργὴν Ἄργος ὡμάρτει, πυκνοῖς
675.5	ὄσσοις δεδορκὼς τοὺς ἐμοὺς κατὰ στίβους.
680.1	ἀπροσδόκητος δ’ αὐτὸν αἰφνίδιος μόρος
680.2	τοῦ ζῆν ἀπεστέρησεν. οἰστροπλὴξ δ’ ἐγὼ
680.3	μάστιγι θείᾳ γῆν πρὸ γῆς ἐλαύνομαι.
680.4	κλύεις τὰ πραχθέντ’· εἰ δ’ ἔχεις εἰπεῖν ὅ τι
680.5	λοιπὸν πόνων, σήμαινε μηδέ μ’ οἰκτίσας
685.1	σύνθαλπε μύθοις ψευδέσιν· νόσημα γὰρ
685.2	αἴσχιστον εἶναί φημι συνθέτους λόγους.
686	Χο.ἔα ἔα, ἄπεχε, φεῦ·
unit_211.1	οὔποτ’ οὔποτ’ ηὔχουν 〈ὧδε〉 ξένους
unit_211.2	μολεῖσθαι λόγους ἐς ἀκοὰν ἐμάν,
690.1	οὐδ’ ὧδε δυσθέατα καὶ δύσοιστα
690.2	πήματα λύμα[τα δείμα]τ’ ἀμ‐
693.1	φήκει κέντρῳ ψύχειν ψυχὰν ἐμάν.
693.2	ἰὼ ἰὼ μοῖρα μοῖρα,
695	πέφρικ’ εἰσιδοῦσα πρᾶξιν Ἰοῦς.
695.1	Πρ.πρῴ γε στενάζεις καὶ φόβου πλέα τις εἶ·
695.2	ἐπίσχες ἔστ’ ἂν καὶ τὰ λοιπὰ προσμάθῃς.
695.3	Χο.λέγ’, ἐκδίδασκε· τοῖς νοσοῦσί τοι γλυκὺ
695.4	τὸ λοιπὸν ἄλγος προυξεπίστασθαι τορῶς.
unit_216.1	Πρ.τὴν πρίν γε χρείαν ἠνύσασθ’ ἐμοῦ πάρα
unit_216.2	κούφως· μαθεῖν γὰρ τῆσδε πρῶτ’ ἐχρῄζετε
unit_216.3	τὸν ἀμφ’ ἑαυτῆς ἆθλον ἐξηγουμένης·
unit_216.4	τὰ λοιπὰ νῦν ἀκούσαθ’, οἷα χρὴ πάθη
unit_216.5	τλῆναι πρὸς Ἥρας τήνδε τὴν νεάνιδα.
705.1	σύ τ’, Ἰνάχειον σπέρμα, τοὺς ἐμοὺς λόγους
705.2	θυμῷ βάλ’, ὡς ἂν τέρματ’ ἐκμάθῃς ὁδοῦ.
705.3	πρῶτον μὲν ἐνθένδ’ ἡλίου πρὸς ἀντολὰς
705.4	στρέψασα σαυτὴν στεῖχ’ ἀνηρότους γύας·
705.5	Σκύθας δ’ ἀφίξῃ νομάδας, οἳ πλεκτὰς στέγας
710.1	πεδάρσιοι ναίους’ ἐπ’ εὐκύκλοις ὄχοις,
710.2	ἑκηβόλοις τόξοισιν ἐξηρτυμένοι·
710.3	οἷς μὴ πελάζειν, ἀλλ’ ἁλιστόνοις πόδας
710.4	χρίμπτουσα ῥαχίαισιν ἐκπερᾶν χθόνα.
unit_219	λαιᾶς δὲ χειρὸς οἱ σιδηροτέκτονες
715.1	οἰκοῦσι Χάλυβες, οὓς φυλάξασθαί σε χρή,
715.2	ἀνήμεροι γὰρ οὐδὲ πρόσπλατοι ξένοις.
715.3	ἥξεις δ’ ὑβριστὴν ποταμὸν οὐ ψευδώνυμον,
715.4	ὃν μὴ περάσῃς, οὐ γὰρ εὔβατος περᾶν,
715.5	πρὶν ἂν πρὸς αὐτὸν Καύκασον μόλῃς, ὀρῶν
720.1	ὕψιστον, ἔνθα ποταμὸς ἐκφυσᾷ μένος
720.2	κροτάφων ἀπ’ αὐτῶν. ἀστρογείτονας δὲ χρὴ
720.3	κορυφὰς ὑπερβάλλουσαν ἐς μεσημβρινὴν
720.4	βῆναι κέλευθον, ἔνθ’ Ἀμαζόνων στρατὸν
720.5	ἥξεις στυγάνορ’, αἳ Θεμίσκυράν ποτε
725.1	κατοικιοῦσιν ἀμφὶ Θερμώδονθ’, ἵνα
725.2	τραχεῖα πόντου Σαλμυδησσία γνάθος,
725.3	ἐχθρόξενος ναύτῃσι, μητρυιὰ νεῶν·
725.4	αὗταί ς’ ὁδηγήσουσι καὶ μάλ’ ἀσμένως.
725.5	ἰσθμὸν δ’ ἐπ’ αὐταῖς στενοπόροις λίμνης πύλαις
730.1	Κιμμερικὸν ἥξεις, ὃν θρασυσπλάγχνως σε χρὴ
730.2	λιποῦσαν αὐλῶν’ ἐκπερᾶν Μαιωτικόν·
730.3	ἔσται δὲ θνητοῖς εἰσαεὶ λόγος μέγας
730.4	τῆς σῆς πορείας, Βόσπορος δ’ ἐπώνυμος
730.5	κεκλήσεται. λιποῦσα δ’ Εὐρώπης πέδον
735.1	ἤπειρον ἥξεις Ἀσιάδα. ἆρ’ ὑμῖν δοκεῖ
735.2	ὁ τῶν θεῶν τύραννος ἐς τὰ πάνθ’ ὁμῶς
735.3	βίαιος εἶναι; τῇδε γὰρ θνητῇ θεὸς
735.4	χρῄζων μιγῆναι τάσδ’ ἐπέρριψεν πλάνας.
735.5	πικροῦ δ’ ἔκυρσας, ὦ κόρη, τῶν σῶν γάμων
740.1	μνηστῆρος. οὓς γὰρ νῦν ἀκήκοας λόγους,
740.2	εἶναι δόκει σοὶ μηδέπω ’ν προοιμίοις.
740.3	Ιω.ἰώ μοί μοι· ἓ ἕ.
unit_226.1	Πρ.σὺ δ’ αὖ κέκραγας κἀναμυχθίζῃ· τί που
unit_226.2	δράσεις, ὅταν τὰ λοιπὰ πυνθάνῃ κακά;
745.1	Χο.ἦ γάρ τι λοιπὸν τῇδε πημάτων ἐρεῖς;
745.2	Πρ.δυσχείμερόν γε πέλαγος ἀτηρᾶς δύης.
745.3	Ιω.τί δῆτ’ ἐμοὶ ζῆν κέρδος, ἀλλ’ οὐκ ἐν τάχει
745.4	ἔρριψ’ ἐμαυτὴν τῆσδ’ ἀπὸ στύφλου πέτρας,
745.5	ὅπως πέδοι σκήψασα τῶν πάντων πόνων
unit_228.1	ἀπηλλάγην; κρεῖσσον γὰρ εἰσάπαξ θανεῖν
unit_228.2	ἢ τὰς ἁπάσας ἡμέρας πάσχειν κακῶς.
unit_228.3	Πρ.ἦ δυσπετῶν ἂν τοὺς ἐμοὺς ἄθλους φέροις,
unit_228.4	ὅτῳ θανεῖν μέν ἐστιν οὐ πεπρωμένον·
unit_228.5	αὕτη γὰρ ἦν ἂν πημάτων ἀπαλλαγή·
755.1	νῦν δ’ οὐδέν ἐστι τέρμα μοι προκείμενον
755.2	μόχθων, πρὶν ἂν Ζεὺς ἐκπέσῃ τυραννίδος.
755.3	Ιω.ἦ γάρ ποτ’ ἔστιν ἐκπεσεῖν ἀρχῆς Δία;
755.4	Πρ.ἥδοι’ ἄν, οἶμαι, τήνδ’ ἰδοῦσα συμφοράν.
755.5	Ιω.πῶς δ’ οὐκ ἄν, ἥτις ἐκ Διὸς πάσχω κακῶς;
760.1	Πρ.ὡς τοίνυν ὄντων τῶνδε γαθεῖν σοι πάρα.
760.2	Ιω.πρὸς τοῦ τύραννα σκῆπτρα συληθήσεται;
760.3	Πρ.πρὸς αὐτὸς αὐτοῦ κενοφρόνων βουλευμάτων.
760.4	Ιω.ποίῳ τρόπῳ; σήμηνον, εἰ μή τις βλάβη.
760.5	Πρ.γαμεῖ γάμον τοιοῦτον ᾧ ποτ’ ἀσχαλεῖ.
765.1	Ιω.θέορτον, ἢ βρότειον; εἰ ῥητόν, φράσον.
765.2	Πρ.τί δ’ ὅντιν’; οὐ γὰρ ῥητὸν αὐδᾶσθαι τόδε.
765.3	Ιω.ἦ πρὸς δάμαρτος ἐξανίσταται θρόνων;
765.4	Πρ.ἣ τέξεταί γε παῖδα φέρτερον πατρός.
765.5	Ιω.οὐδ’ ἔστιν αὐτῷ τῆσδ’ ἀποστροφὴ τύχης;
770.1	Πρ.οὐ δῆτα, πλὴν ἔγωγ’ ἂν ἐκ δεσμῶν λυθείς.
770.2	Ιω.τίς οὖν ὁ λύσων ἐστὶν ἄκοντος Διός;
770.3	Πρ.τῶν σῶν τιν’ αὐτὸν ἐγγόνων εἶναι χρεών.
770.4	Ιω.πῶς εἶπας; ἦ ’μὸς παῖς ς’ ἀπαλλάξει κακῶν;
770.5	Πρ.τρίτος γε γένναν πρὸς δέκ’ ἄλλαισιν γοναῖς.
775.1	Ιω.ἥδ’ οὐκέτ’ εὐξύμβλητος ἡ χρησμῳδία.
775.2	Πρ.καὶ μηδὲ σαυτῆς ἐκμαθεῖν ζήτει πόνους.
775.3	Ιω.μή μοι προτείνων κέρδος εἶτ’ ἀποστέρει.
775.4	Πρ.δυοῖν λόγοιν σε θατέρῳ δωρήσομαι.
775.5	Ιω.ποίοιν; πρόδειξον, αἵρεσίν τ’ ἐμοὶ δίδου.
780.1	Πρ.δίδωμ’· ἑλοῦ γάρ, ἢ πόνων τὰ λοιπά σοι
780.2	φράσω σαφηνῶς, ἢ τὸν ἐκλύσοντ’ ἐμέ.
780.3	Χο.τούτων σὺ τὴν μὲν τῇδε, τὴν δ’ ἐμοὶ χάριν
780.4	θέσθαι θέλησον, μηδ’ ἀτιμάσῃς λόγου·
780.5	καὶ τῇδε μὲν γέγωνε τὴν λοιπὴν πλάνην,
785.1	ἐμοὶ δὲ τὸν λύσοντα· τοῦτο γὰρ ποθῶ.
785.2	Πρ.ἐπεὶ προθυμεῖσθ’, οὐκ ἐναντιώσομαι
785.3	τὸ μὴ οὐ γεγωνεῖν πᾶν ὅσον προσχρῄζετε.
785.4	σοὶ πρῶτον, Ἰοῖ, πολύδονον πλάνην φράσω,
785.5	ἣν ἐγγράφου σὺ μνήμοσιν δέλτοις φρενῶν.
790.1	ὅταν περάσῃς ῥεῖθρον ἠπείροιν ὅρον,
790.2	πρὸς ἀντολὰς φλογῶπας ἡλιοστιβεῖς
791.1	. . . . . . .
791.2	πόντου περῶσα φλοῖσβον, ἔστ’ ἂν ἐξίκῃ
791.3	πρὸς Γοργόνεια πεδία Κισθήνης, ἵνα
791.4	αἱ Φορκίδες ναίουσι, δηναιαὶ κόραι
795.1	τρεῖς κυκνόμορφοι, κοινὸν ὄμμ’ ἐκτημέναι,
795.2	μονόδοντες, ἃς οὔθ’ ἥλιος προσδέρκεται
795.3	ἀκτῖσιν οὔθ’ ἡ νύκτερος μήνη ποτέ.
795.4	πέλας δ’ ἀδελφαὶ τῶνδε τρεῖς κατάπτεροι,
795.5	δρακοντόμαλλοι Γοργόνες βροτοστυγεῖς,
unit_239.1	ἃς θνητὸς οὐδεὶς εἰσιδὼν ἕξει πνοάς·
unit_239.2	τοιοῦτο μέν σοι τοῦτο φρούριον λέγω.
unit_239.3	ἄλλην δ’ ἄκουσον δυσχερῆ θεωρίαν·
unit_239.4	ὀξυστόμους γὰρ Ζηνὸς ἀκραγεῖς κύνας
unit_239.5	γρῦπας φύλαξαι, τόν τε μουνῶπα στρατὸν
805.1	Ἀριμασπὸν ἱπποβάμον’, οἳ χρυσόρρυτον
805.2	οἰκοῦσιν ἀμφὶ νᾶμα Πλούτωνος πόρου·
805.3	τούτοις σὺ μὴ πέλαζε. τηλουρὸν δὲ γῆν
805.4	ἥξεις, κελαινὸν φῦλον, οἳ πρὸς ἡλίου
805.5	ναίουσι πηγαῖς, ἔνθα ποταμὸς Αἰθίοψ.
810.1	τούτου παρ’ ὄχθας ἕρφ’, ἕως ἂν ἐξίκῃ
810.2	καταβασμόν, ἔνθα Βυβλίνων ὀρῶν ἄπο
810.3	ἵησι σεπτὸν Νεῖλος εὔποτον ῥέος.
810.4	οὗτός ς’ ὁδώσει τὴν τρίγωνον ἐς χθόνα
810.5	Νειλῶτιν, οὗ δὴ τὴν μακρὰν ἀποικίαν,
815.1	Ἰοῖ, πέπρωται σοί τε καὶ τέκνοις κτίσαι.
815.2	τῶνδ’ εἴ τί σοι ψελλόν τε καὶ δυσεύρετον,
815.3	ἐπανδίπλαζε καὶ σαφῶς ἐκμάνθανε·
815.4	σχολὴ δὲ πλείων ἢ θέλω πάρεστί μοι.
815.5	Χο.εἰ μέν τι τῇδε λοιπὸν ἢ παρειμένον
820.1	ἔχεις γεγωνεῖν τῆς πολυφθόρου πλάνης,
820.2	λέγ’· εἰ δὲ πάντ’ εἴρηκας, ἡμῖν αὖ χάριν
820.3	δὸς ἣν πρὶν ᾐτούμεσθα· μέμνησαι δέ που.
unit_244.1	Πρ.τὸ πᾶν πορείας ἥδε τέρμ’ ἀκήκοεν.
unit_244.2	ὅπως δ’ ἂν εἰδῇ μὴ μάτην κλύουσά μου,
825.1	ἃ πρὶν μολεῖν δεῦρ’ ἐκμεμόχθηκεν φράσω,
825.2	τεκμήριον τοῦτ’ αὐτὸ δοὺς μύθων ἐμῶν.
825.3	ὄχλον μὲν οὖν τὸν πλεῖστον ἐκλείψω λόγων,
825.4	πρὸς αὐτὸ δ’ εἶμι τέρμα σῶν πλανημάτων.
825.5	ἐπεὶ γὰρ ἦλθες πρὸς Μολοσσὰ γάπεδα,
830.1	τὴν αἰπύνωτόν τ’ ἀμφὶ Δωδώνην, ἵνα
830.2	μαντεῖα θᾶκός τ’ ἐστὶ Θεσπρωτοῦ Διός,
830.3	τέρας τ’ ἄπιστον, αἱ προσήγοροι δρύες,
830.4	ὑφ’ ὧν σὺ λαμπρῶς κοὐδὲν αἰνικτηρίως
830.5	προσηγορεύθης ἡ Διὸς κλεινὴ δάμαρ
835.1	μέλλους’ ἔσεσθαι· τῶνδε προσσαίνει σέ τι;
835.2	ἐντεῦθεν οἰστρήσασα τὴν παρακτίαν
835.3	κέλευθον ᾖξας πρὸς μέγαν κόλπον Ῥέας,
835.4	ἀφ’ οὗ παλιμπλάγκτοισι χειμάζῃ δρόμοις·
835.5	χρόνον δὲ τὸν μέλλοντα πόντιος μυχός,
840.1	σαφῶς ἐπίστας’, Ἰόνιος κεκλήσεται,
840.2	τῆς σῆς πορείας μνῆμα τοῖς πᾶσιν βροτοῖς.
840.3	σημεῖά σοι τάδ’ ἐστὶ τῆς ἐμῆς φρενός,
840.4	ὡς δέρκεται πλέον τι τοῦ πεφασμένου.
840.5	τὰ λοιπὰ δ’ ὑμῖν τῇδέ τ’ ἐς κοινὸν φράσω,
845.1	ἐς ταὐτὸν ἐλθὼν τῶν πάλαι λόγων ἴχνος.
845.2	ἔστιν πόλις Κάνωβος ἐσχάτη χθονός,
845.3	Νείλου πρὸς αὐτῷ στόματι καὶ προσχώματι·
845.4	ἐνταῦθα δή σε Ζεὺς τίθησιν ἔμφρονα
845.5	ἐπαφῶν ἀταρβεῖ χειρὶ καὶ θιγὼν μόνον.
unit_250.1	ἐπώνυμον δὲ τῶν Διὸς γεννημάτων
unit_250.2	τέξεις κελαινὸν Ἔπαφον, ὃς καρπώσεται
unit_251.1	ὅσην πλατύρρους Νεῖλος ἀρδεύει χθόνα·
unit_251.2	πέμπτη δ’ ἀπ’ αὐτοῦ γέννα πεντηκοντάπαις
unit_251.3	πάλιν πρὸς Ἄργος οὐχ ἑκοῦς’ ἐλεύσεται
855.1	θηλύσπορος, φεύγουσα συγγενῆ γάμον
855.2	ἀνεψιῶν· οἱ δ’ ἐπτοημένοι φρένας,
855.3	κίρκοι πελειῶν οὐ μακρὰν λελειμμένοι,
855.4	ἥξουσι θηρεύοντες οὐ θηρασίμους
855.5	γάμους, φθόνον δὲ σωμάτων ἕξει θεός·
860.1	Πελασγία δὲ δέξεται θηλυκτόνῳ
860.2	Ἄρει δαμέντων νυκτιφρουρήτῳ θράσει·
860.3	γυνὴ γὰρ ἄνδρ’ ἕκαστον αἰῶνος στερεῖ,
860.4	δίθηκτον ἐν σφαγαῖσι βάψασα ξίφος·
860.5	τοιάδ’ ἐπ’ ἐχθροὺς ἐμοὺς ἔλθοι Κύπρις.
865.1	μίαν δὲ παίδων ἵμερος θέλξει τὸ μὴ
865.2	κτεῖναι σύνευνον, ἀλλ’ ἀπαμβλυνθήσεται
865.3	γνώμην· δυοῖν δὲ θάτερον βουλήσεται,
865.4	κλύειν ἄναλκις μᾶλλον ἢ μιαιφόνος·
865.5	αὕτη κατ’ Ἄργος βασιλικὸν τέξει γένος.
870.1	μακροῦ λόγου δεῖ ταῦτ’ ἐπεξελθεῖν τορῶς.
870.2	σπορᾶς γε μὴν ἐκ τῆσδε φύσεται θρασὺς
870.3	τόξοισι κλεινός, ὃς πόνων ἐκ τῶνδ’ ἐμὲ
870.4	λύσει. τοιόνδε χρησμὸν ἡ παλαιγενὴς
870.5	μήτηρ ἐμοὶ διῆλθε Τιτανὶς Θέμις·
875.1	ὅπως δὲ χὤπη, ταῦτα δεῖ μακροῦ λόγου
875.2	εἰπεῖν, σύ τ’ οὐδὲν ἐκμαθοῦσα κερδανεῖς.
876	Ιω.ἐλελεῦ, ἐλελεῦ,
unit_258.1	ὑπό μ’ αὖ σφάκελος καὶ φρενοπληγεῖς
unit_258.2	μανίαι θάλπους’, οἴστρου δ’ ἄρδις
880.1	χρίει μ’ ἄπυρος·
880.2	κραδία δὲ φόβῳ φρένα λακτίζει,
880.3	τροχοδινεῖται δ’ ὄμμαθ’ ἑλίγδην,
880.4	ἔξω δὲ δρόμου φέρομαι λύσσης
880.5	πνεύματι μάργῳ, γλώσσης ἀκρατής·
885.1	θολεροὶ δὲ λόγοι παίους’ εἰκῇ
885.2	στυγνῆς πρὸς κύμασιν ἄτης.
886.1	Χο.ἦ σοφὸς ἦ σοφὸς ἦν[στρ. α.
886.2	ὃς πρῶτος ἐν γνώμᾳ τόδ’ ἐβάστασε καὶ γλώσ‐
886.3	σᾳ διεμυθολόγησεν,
890.1	ὡς τὸ κηδεῦσαι καθ’ ἑαυτὸν ἀριστεύει μακρῷ,
890.2	καὶ μήτε τῶν πλούτῳ διαθρυπτομένων
890.3	μήτε τῶν γέννᾳ μεγαλυνομένων
890.4	ὄντα χερνήταν ἐραστεῦσαι γάμων.
893	μήποτε μήποτέ μ’, ὦ[ἀντ. α.
895.1	Μοῖραι 〈μακραίωνεσ〉, λεχέων Διὸς εὐνά‐
895.2	τειραν ἴδοισθε πέλουσαν·
895.3	μηδὲ πλαθείην γαμέτᾳ τινὶ τῶν ἐξ οὐρανοῦ.
895.4	ταρβῶ γὰρ ἀστεργάνορα παρθενίαν
895.5	εἰσορῶς’ Ἰοῦς ἀμαλαπτομέναν
unit_265.1	δυσπλάνοις Ἥρας ἀλατείαις πόνων.
unit_265.2	ἐμοὶ δ’ ὅτε μὲν ὁμαλὸς ὁ γάμος,[ἐπῳδ.
unit_265.3	ἄφοβος· ὃν δὲ δέδια, μὴ
unit_265.4	κρεισσόνων [θεῶν] ἔρως ἄφυκτον
903.1	ὄμμα προσδράκοι με.
903.2	ἀπόλεμος ὅδε γ’ ὁ πόλεμος, ἄπορα πόριμος· οὐδ’
905.1	ἔχω τίς ἂν γενοίμαν·
905.2	τὰν Διὸς γὰρ οὐχ ὁρῶ
906	μῆτιν ὅπα φύγοιμ’ ἄν.
906.1	Πρ.ἦ μὴν ἔτι Ζεύς, καίπερ αὐθάδη φρονῶν,
906.2	ἔσται ταπεινός, οἷον ἐξαρτύεται
906.3	γάμον γαμεῖν, ὃς αὐτὸν ἐκ τυραννίδος
910.1	θρόνων τ’ ἄιστον ἐκβαλεῖ· πατρὸς δ’ ἀρὰ
910.2	Κρόνου τότ’ ἤδη παντελῶς κρανθήσεται,
910.3	ἣν ἐκπίτνων ἠρᾶτο δηναιῶν θρόνων.
910.4	τοιῶνδε μόχθων ἐκτροπὴν οὐδεὶς θεῶν
910.5	δύναιτ’ ἂν αὐτῷ πλὴν ἐμοῦ δεῖξαι σαφῶς.
915.1	ἐγὼ τάδ’ οἶδα χᾦ τρόπῳ. πρὸς ταῦτα νῦν
915.2	θαρσῶν καθήσθω τοῖς πεδαρσίοις κτύποις
915.3	πιστός, τινάσσων τ’ ἐν χεροῖν πύρπνουν βέλος.
915.4	οὐδὲν γὰρ αὐτῷ ταῦτ’ ἐπαρκέσει τὸ μὴ οὐ
915.5	πεσεῖν ἀτίμως πτώματ’ οὐκ ἀνασχετά·
920.1	τοῖον παλαιστὴν νῦν παρασκευάζεται
920.2	ἐπ’ αὐτὸς αὑτῷ, δυσμαχώτατον τέρας·
920.3	ὃς δὴ κεραυνοῦ κρείσσον’ εὑρήσει φλόγα,
unit_273.1	βροντῆς θ’ ὑπερβάλλοντα καρτερὸν κτύπον,
unit_273.2	θαλασσίαν τε γῆς τινάκτειραν νόσον,
925.1	τρίαιναν αἰχμὴν τὴν Ποσειδῶνος, σκεδᾷ.
925.2	πταίσας δὲ τῷδε πρὸς κακῷ μαθήσεται
925.3	ὅσον τό τ’ ἄρχειν καὶ τὸ δουλεύειν δίχα.
925.4	Χο.σύ θην ἃ χρῄζεις, ταῦτ’ ἐπιγλωσσᾷ Διός.
925.5	Πρ.ἅπερ τελεῖται, πρὸς δ’ ἃ βούλομαι λέγω.
930.1	Χο.καὶ προσδοκᾶν χρὴ δεσπόσειν Ζηνός τινα;
930.2	Πρ.καὶ τῶνδέ γ’ ἕξει δυσλοφωτέρους πόνους.
930.3	Χο.πῶς οὐχὶ ταρβεῖς τοιάδ’ ἐκρίπτων ἔπη;
930.4	Πρ.τί δ’ ἂν φοβοίμην ᾧ θανεῖν οὐ μόρσιμον;
930.5	Χο.ἀλλ’ ἆθλον ἄν σοι τοῦδ’ ἔτ’ ἀλγίω πόροι.
935.1	Πρ.ὁ δ’ οὖν ποείτω· πάντα προσδοκητά μοι.
935.2	Χο.οἱ προσκυνοῦντες τὴν Ἀδράστειαν σοφοί.
935.3	Πρ.σέβου, προσεύχου, θῶπτε τὸν κρατοῦντ’ ἀεί.
935.4	ἐμοὶ δ’ ἔλασσον Ζηνὸς ἢ μηδὲν μέλει.
935.5	δράτω, κρατείτω τόνδε τὸν βραχὺν χρόνον
940.1	ὅπως θέλει· δαρὸν γὰρ οὐκ ἄρξει θεοῖς.
940.2	ἀλλ’ εἰσορῶ γὰρ τόνδε τὸν Διὸς τρόχιν,
940.3	τὸν τοῦ τυράννου τοῦ νέου διάκονον·
940.4	πάντως τι καινὸν ἀγγελῶν ἐλήλυθεν.
943	ΕΡΜΗΣ
944	σὲ τὸν σοφιστήν, τὸν πικρῶς ὑπέρπικρον,
945.1	τὸν ἐξαμαρτόντ’ εἰς θεοὺς ἐφημέροις
945.2	πορόντα τιμάς, τὸν πυρὸς κλέπτην λέγω·
945.3	πατὴρ ἄνωγέ ς’ οὕστινας κομπεῖς γάμους
unit_281.1	αὐδᾶν, πρὸς ὧν ἐκεῖνος ἐκπίπτει κράτους·
unit_281.2	καὶ ταῦτα μέντοι μηδὲν αἰνικτηρίως,
unit_282.1	ἀλλ’ αὔθ’ ἕκαστα φράζε· μηδέ μοι διπλᾶς
unit_282.2	ὁδούς, Προμηθεῦ, προσβάλῃς· ὁρᾷς δ’ ὅτι
unit_282.3	Ζεὺς τοῖς τοιούτοις οὐχὶ μαλθακίζεται.
unit_282.4	Πρ.σεμνόστομός γε καὶ φρονήματος πλέως
unit_282.5	ὁ μῦθός ἐστιν, ὡς θεῶν ὑπηρέτου.
955.1	νέον νέοι κρατεῖτε καὶ δοκεῖτε δὴ
955.2	ναίειν ἀπενθῆ πέργαμ’· οὐκ ἐκ τῶνδ’ ἐγὼ
955.3	δισσοὺς τυράννους ἐκπεσόντας ᾐσθόμην;
955.4	τρίτον δὲ τὸν νῦν κοιρανοῦντ’ ἐπόψομαι
955.5	αἴσχιστα καὶ τάχιστα. μή τί σοι δοκῶ
960.1	ταρβεῖν ὑποπτήσσειν τε τοὺς νέους θεούς;
960.2	πολλοῦ γε καὶ τοῦ παντὸς ἐλλείπω. σὺ δὲ
960.3	κέλευθον ἥνπερ ἦλθες ἐγκόνει πάλιν·
960.4	πεύσῃ γὰρ οὐδὲν ὧν ἀνιστορεῖς ἐμέ.
960.5	Ερ.τοιοῖσδε μέντοι καὶ πρὶν αὐθαδίσμασιν
965.1	ἐς τάσδε σαυτὸν πημονὰς καθώρμισας.
965.2	Πρ.τῆς σῆς λατρείας τὴν ἐμὴν δυσπραξίαν,
965.3	σαφῶς ἐπίστας’, οὐκ ἂν ἀλλάξαιμ’ ἐγώ.
965.4	Ερ.κρεῖσσον γὰρ οἶμαι τῇδε λατρεύειν πέτρᾳ
965.5	ἢ πατρὶ φῦναι Ζηνὶ πιστὸν ἄγγελον;
970.1	Πρ.οὕτως ὑβρίζειν τοὺς ὑβρίζοντας χρεών.
970.2	Ερ.χλιδᾶν ἔοικας τοῖς παροῦσι πράγμασιν.
970.3	Πρ.χλιδῶ; χλιδῶντας ὧδε τοὺς ἐμοὺς ἐγὼ
970.4	ἐχθροὺς ἴδοιμι· καὶ σὲ δ’ ἐν τούτοις λέγω.
